Src   Dst   Srvport  Utilized (ns)   Utilization
105   10    NO       38502021        0.08%
18    20    NO       38445048        0.08%
19    4     NO       38293626        0.08%
16    12    NO       38278944        0.08%
10    3     NO       38153254        0.08%
19    3     NO       38127570        0.08%
23    10    NO       38117772        0.08%
25    17    NO       37938473        0.08%
20    19    NO       37903560        0.08%
119   5     NO       37710016        0.08%
23    98    NO       37620857        0.08%
50    21    NO       37595663        0.08%
2     50    NO       37417128        0.07%
50    8     NO       37415689        0.07%
14    0     NO       37329833        0.07%
23    42    NO       37224081        0.07%
23    108   NO       37063234        0.07%
10    23    NO       36797446        0.07%
18    22    NO       36719706        0.07%
13    18    NO       36679882        0.07%
24    21    NO       36506633        0.07%
98    20    NO       36194009        0.07%
11    21    NO       36149394        0.07%
67    10    NO       35794276        0.07%
1     15    NO       35514084        0.07%
2     12    NO       35510831        0.07%
37    17    NO       35440155        0.07%
13    15    NO       35338152        0.07%
21    14    NO       34943626        0.07%
25    12    NO       34934112        0.07%
20    18    NO       34826099        0.07%
41    10    NO       34645258        0.07%
22    8     NO       34611184        0.07%
6     8     NO       34363355        0.07%
16    9     NO       34350780        0.07%
42    6     NO       34213448        0.07%
22    24    NO       34213390        0.07%
8     6     NO       34094878        0.07%
41    19    NO       33883273        0.07%
9     12    NO       33856989        0.07%
13    4     NO       33819702        0.07%
0     119   NO       33738137        0.07%
8     24    NO       33661318        0.07%
0     89    NO       33485622        0.07%
16    34    NO       33408155        0.07%
34    3     NO       33408155        0.07%
92    13    NO       33316037        0.07%
14    33    NO       33203147        0.07%
9     10    NO       33170573        0.07%
108   2     NO       33136987        0.07%
7     42    NO       33135379        0.07%
10    92    NO       32941725        0.07%
13    20    NO       32599176        0.07%
12    16    NO       32344381        0.06%
20    1     NO       32017363        0.06%
0     108   NO       31765337        0.06%
89    21    NO       31693800        0.06%
23    21    NO       31495437        0.06%
23    0     NO       31419764        0.06%
89    9     NO       31389185        0.06%
46    14    NO       31286525        0.06%
18    50    NO       30868434        0.06%
16    50    NO       30859972        0.06%
53    2     NO       30743621        0.06%
18    92    NO       30492801        0.06%
89    5     NO       30212631        0.06%
20    4     NO       30062768        0.06%
65    0     NO       29628495        0.06%
94    17    NO       29563670        0.06%
0     65    NO       29542237        0.06%
42    9     NO       29481846        0.06%
81    11    NO       29355320        0.06%
13    108   NO       29336274        0.06%
5     100   NO       29248273        0.06%
3     53    NO       29085426        0.06%
18    48    NO       28958425        0.06%
20    25    NO       28737866        0.06%
1     41    NO       28723367        0.06%
0     8     NO       28633565        0.06%
108   23    NO       28548175        0.06%
44    11    NO       28463334        0.06%
50    19    NO       28248977        0.06%
19    50    NO       28241354        0.06%
54    14    NO       28175084        0.06%
108   9     NO       27734426        0.06%
16    37    NO       27489213        0.05%
29    12    NO       27360557        0.05%
15    106   NO       27262741        0.05%
92    12    NO       26967265        0.05%
1     54    NO       26938494        0.05%
0     25    NO       26566021        0.05%
108   13    NO       26269921        0.05%
23    91    NO       26238709        0.05%
2     55    NO       26062164        0.05%
48    12    NO       26032338        0.05%
18    53    NO       25893700        0.05%
10    24    NO       25651099        0.05%
52    11    NO       25624807        0.05%
108   6     NO       25607657        0.05%
11    105   NO       25600377        0.05%
115   13    NO       25585155        0.05%
3     108   NO       25545706        0.05%
46    19    NO       25462713        0.05%
4     42    NO       25430870        0.05%
2     88    NO       25392808        0.05%
18    13    NO       25374285        0.05%
16    33    NO       25165160        0.05%
17    25    NO       25053435        0.05%
45    18    NO       25016897        0.05%
17    58    NO       24876051        0.05%
21    24    NO       24862470        0.05%
25    20    NO       24835310        0.05%
14    53    NO       24795299        0.05%
17    81    NO       24741132        0.05%
109   11    NO       24579374        0.05%
11    76    NO       24578039        0.05%
10    67    NO       24565763        0.05%
12    50    NO       24509724        0.05%
108   3     NO       24389680        0.05%
37    4     NO       24370206        0.05%
1     25    NO       24330118        0.05%
21    38    NO       24311698        0.05%
19    65    NO       24282675        0.05%
5     9     NO       24259683        0.05%
25    0     NO       24194939        0.05%
67    8     NO       24177242        0.05%
29    7     NO       24134989        0.05%
7     29    NO       24134660        0.05%
91    7     NO       24119479        0.05%
12    29    NO       24091083        0.05%
24    9     NO       24063612        0.05%
43    9     NO       23661023        0.05%
25    16    NO       23617491        0.05%
8     99    NO       23584072        0.05%
4     20    NO       23398150        0.05%
4     50    NO       23330875        0.05%
67    18    NO       23327608        0.05%
18    108   NO       23267240        0.05%
55    17    NO       23125503        0.05%
16    55    NO       23052326        0.05%
110   11    NO       23024340        0.05%
108   0     NO       23009389        0.05%
116   11    NO       22942219        0.05%
14    45    NO       22904071        0.05%
2     115   NO       22874622        0.05%
42    18    NO       22801623        0.05%
42    7     NO       22708999        0.05%
14    81    NO       22624439        0.05%
19    94    NO       22611837        0.05%
100   1     NO       22566545        0.05%
82    7     NO       22395314        0.04%
14    42    NO       22394933        0.04%
41    12    NO       22328852        0.04%
100   21    NO       22319553        0.04%
76    8     NO       22202502        0.04%
17    115   NO       22100019        0.04%
1     53    NO       21971768        0.04%
92    10    NO       21935480        0.04%
50    18    NO       21836967        0.04%
6     82    NO       21831466        0.04%
96    14    NO       21828503        0.04%
23    55    NO       21801694        0.04%
25    6     NO       21728608        0.04%
67    20    NO       21667326        0.04%
55    8     NO       21535281        0.04%
99    7     NO       21401451        0.04%
88    17    NO       21392331        0.04%
5     108   NO       21264306        0.04%
8     37    NO       21211418        0.04%
33    7     NO       21102718        0.04%
38    0     NO       21095709        0.04%
9     42    NO       21016771        0.04%
22    44    NO       20917437        0.04%
81    17    NO       20915491        0.04%
11    113   NO       20898405        0.04%
2     108   NO       20888300        0.04%
8     67    NO       20886737        0.04%
2     47    NO       20881458        0.04%
10    25    NO       20635145        0.04%
116   16    NO       20632070        0.04%
13    115   NO       20615346        0.04%
3     104   NO       20519979        0.04%
5     44    NO       20506882        0.04%
6     116   NO       20404281        0.04%
4     37    NO       20369652        0.04%
3     67    NO       20359481        0.04%
9     108   NO       20114253        0.04%
78    17    NO       20009185        0.04%
20    85    NO       19979988        0.04%
58    3     NO       19978556        0.04%
120   7     NO       19930735        0.04%
19    107   NO       19907015        0.04%
125   20    NO       19899782        0.04%
23    68    NO       19755566        0.04%
22    94    NO       19688703        0.04%
127   7     NO       19672751        0.04%
53    14    NO       19531422        0.04%
65    19    NO       19513384        0.04%
14    89    NO       19495980        0.04%
106   15    NO       19478559        0.04%
52    2     NO       19455880        0.04%
11    82    NO       19448471        0.04%
0     44    NO       19425420        0.04%
108   5     NO       19423935        0.04%
59    6     NO       19372623        0.04%
21    89    NO       19348537        0.04%
16    116   NO       19323668        0.04%
8     115   NO       19322358        0.04%
67    7     NO       19303317        0.04%
1     116   NO       19268757        0.04%
110   8     NO       19201559        0.04%
115   19    NO       19159375        0.04%
16    53    NO       19112628        0.04%
13    28    NO       19079664        0.04%
20    96    NO       19040151        0.04%
1     24    NO       19029085        0.04%
9     43    NO       18995414        0.04%
19    78    NO       18643905        0.04%
23    94    NO       18608437        0.04%
21    50    NO       18606905        0.04%
24    2     NO       18601346        0.04%
82    22    NO       18541192        0.04%
2     91    NO       18535735        0.04%
7     33    NO       18482250        0.04%
38    3     NO       18453778        0.04%
7     110   NO       18446401        0.04%
0     86    NO       18356387        0.04%
5     66    NO       18325679        0.04%
85    11    NO       18279505        0.04%
108   4     NO       18172587        0.04%
91    23    NO       18149759        0.04%
9     82    NO       18134793        0.04%
22    52    NO       18101714        0.04%
8     110   NO       18091570        0.04%
86    6     NO       18033606        0.04%
33    0     NO       18027324        0.04%
20    99    NO       18024865        0.04%
17    28    NO       18007077        0.04%
25    10    NO       17998061        0.04%
42    17    NO       17930108        0.04%
2     42    NO       17870346        0.04%
7     65    NO       17864420        0.04%
6     86    NO       17836982        0.04%
44    5     NO       17703288        0.04%
7     127   NO       17674978        0.04%
110   23    NO       17618682        0.04%
65    10    NO       17600732        0.04%
91    2     NO       17587098        0.04%
107   21    NO       17584402        0.04%
94    3     NO       17558076        0.04%
115   2     NO       17548895        0.04%
18    67    NO       17545627        0.04%
115   5     NO       17414215        0.03%
11    124   NO       17405282        0.03%
16    75    NO       17344164        0.03%
99    14    NO       17333650        0.03%
106   8     NO       17322784        0.03%
105   20    NO       17200734        0.03%
11    116   NO       17151779        0.03%
16    39    NO       17140969        0.03%
116   2     NO       17108999        0.03%
88    9     NO       17107631        0.03%
7     122   NO       17096502        0.03%
122   19    NO       17079020        0.03%
14    104   NO       17074007        0.03%
50    16    NO       17056769        0.03%
94    19    NO       17043378        0.03%
55    16    NO       16978720        0.03%
96    12    NO       16966636        0.03%
86    15    NO       16889252        0.03%
0     81    NO       16882686        0.03%
14    68    NO       16857720        0.03%
12    96    NO       16804384        0.03%
115   17    NO       16800229        0.03%
104   23    NO       16769122        0.03%
44    22    NO       16704516        0.03%
104   6     NO       16628696        0.03%
105   11    NO       16591766        0.03%
24    22    NO       16555816        0.03%
55    18    NO       16542640        0.03%
9     89    NO       16531263        0.03%
50    9     NO       16527497        0.03%
68    14    NO       16497655        0.03%
84    12    NO       16442976        0.03%
82    11    NO       16442964        0.03%
8     121   NO       16413615        0.03%
12    64    NO       16335736        0.03%
123   18    NO       16322675        0.03%
2     41    NO       16279469        0.03%
26    16    NO       16259532        0.03%
16    71    NO       16246031        0.03%
115   10    NO       16235679        0.03%
123   4     NO       16212014        0.03%
95    9     NO       16191918        0.03%
28    11    NO       16176754        0.03%
17    55    NO       16151480        0.03%
12    48    NO       16134543        0.03%
106   9     NO       16107838        0.03%
