FlowId     Src   Dst   Sent (byte)  Total (byte) Duration (ms)  Progress  
14588      114   110   0            50000        30000.00 (DNF) 0.00%
14589      114   111   0            50000        30000.00 (DNF) 0.00%
14590      114   112   0            50000        30000.00 (DNF) 0.00%
14591      114   113   0            50000        30000.00 (DNF) 0.00%
14592      114   115   0            50000        30000.00 (DNF) 0.00%
14593      114   116   1380         50000        30000.00 (DNF) 2.76%
14594      114   117   0            50000        30000.00 (DNF) 0.00%
14595      114   118   0            50000        30000.00 (DNF) 0.00%
14596      114   119   6900         50000        30000.00 (DNF) 13.80%
14597      114   120   50000        50000        5485.26        100.00%
14598      114   121   0            50000        30000.00 (DNF) 0.00%
14599      114   122   0            50000        30000.00 (DNF) 0.00%
14600      114   123   0            50000        30000.00 (DNF) 0.00%
14601      114   124   42780        50000        30000.00 (DNF) 85.56%
14602      114   125   0            50000        30000.00 (DNF) 0.00%
14603      114   126   0            50000        30000.00 (DNF) 0.00%
14604      114   127   0            50000        30000.00 (DNF) 0.00%
14605      115   0     0            50000        30000.00 (DNF) 0.00%
14606      115   1     0            50000        30000.00 (DNF) 0.00%
14607      115   2     0            50000        30000.00 (DNF) 0.00%
14608      115   3     0            50000        30000.00 (DNF) 0.00%
14609      115   4     0            50000        30000.00 (DNF) 0.00%
14610      115   5     1380         50000        30000.00 (DNF) 2.76%
14611      115   6     0            50000        30000.00 (DNF) 0.00%
14612      115   7     0            50000        30000.00 (DNF) 0.00%
14613      115   8     0            50000        30000.00 (DNF) 0.00%
14614      115   9     0            50000        30000.00 (DNF) 0.00%
14615      115   10    50000        50000        13857.52       100.00%
14616      115   11    0            50000        30000.00 (DNF) 0.00%
14617      115   12    0            50000        30000.00 (DNF) 0.00%
14618      115   13    1380         50000        30000.00 (DNF) 2.76%
14619      115   14    0            50000        30000.00 (DNF) 0.00%
14620      115   15    0            50000        30000.00 (DNF) 0.00%
14621      115   16    0            50000        30000.00 (DNF) 0.00%
14622      115   17    0            50000        30000.00 (DNF) 0.00%
14623      115   18    0            50000        30000.00 (DNF) 0.00%
14624      115   19    35880        50000        30000.00 (DNF) 71.76%
14625      115   20    0            50000        30000.00 (DNF) 0.00%
14626      115   21    0            50000        30000.00 (DNF) 0.00%
14627      115   22    0            50000        30000.00 (DNF) 0.00%
14628      115   23    0            50000        30000.00 (DNF) 0.00%
14629      115   24    0            50000        30000.00 (DNF) 0.00%
14630      115   25    0            50000        30000.00 (DNF) 0.00%
14631      115   26    1380         50000        30000.00 (DNF) 2.76%
14632      115   27    0            50000        30000.00 (DNF) 0.00%
14633      115   28    0            50000        30000.00 (DNF) 0.00%
14634      115   29    0            50000        30000.00 (DNF) 0.00%
14635      115   30    0            50000        30000.00 (DNF) 0.00%
14636      115   31    50000        50000        19134.39       100.00%
14637      115   32    0            50000        30000.00 (DNF) 0.00%
14638      115   33    0            50000        30000.00 (DNF) 0.00%
14639      115   34    1380         50000        30000.00 (DNF) 2.76%
14640      115   35    0            50000        30000.00 (DNF) 0.00%
14641      115   36    0            50000        30000.00 (DNF) 0.00%
14642      115   37    0            50000        30000.00 (DNF) 0.00%
14643      115   38    0            50000        30000.00 (DNF) 0.00%
14644      115   39    0            50000        30000.00 (DNF) 0.00%
14645      115   40    4140         50000        30000.00 (DNF) 8.28%
14646      115   41    0            50000        30000.00 (DNF) 0.00%
14647      115   42    0            50000        30000.00 (DNF) 0.00%
14648      115   43    0            50000        30000.00 (DNF) 0.00%
14649      115   44    0            50000        30000.00 (DNF) 0.00%
14650      115   45    0            50000        30000.00 (DNF) 0.00%
14651      115   46    0            50000        30000.00 (DNF) 0.00%
14652      115   47    0            50000        30000.00 (DNF) 0.00%
14653      115   48    0            50000        30000.00 (DNF) 0.00%
14654      115   49    0            50000        30000.00 (DNF) 0.00%
14655      115   50    0            50000        30000.00 (DNF) 0.00%
14656      115   51    0            50000        30000.00 (DNF) 0.00%
14657      115   52    0            50000        30000.00 (DNF) 0.00%
14658      115   53    0            50000        30000.00 (DNF) 0.00%
14659      115   54    0            50000        30000.00 (DNF) 0.00%
14660      115   55    1380         50000        30000.00 (DNF) 2.76%
14661      115   56    50000        50000        27083.44       100.00%
14662      115   57    0            50000        30000.00 (DNF) 0.00%
14663      115   58    0            50000        30000.00 (DNF) 0.00%
14664      115   59    0            50000        30000.00 (DNF) 0.00%
14665      115   60    0            50000        30000.00 (DNF) 0.00%
14666      115   61    0            50000        30000.00 (DNF) 0.00%
14667      115   62    0            50000        30000.00 (DNF) 0.00%
14668      115   63    0            50000        30000.00 (DNF) 0.00%
14669      115   64    0            50000        30000.00 (DNF) 0.00%
14670      115   65    0            50000        30000.00 (DNF) 0.00%
14671      115   66    0            50000        30000.00 (DNF) 0.00%
14672      115   67    0            50000        30000.00 (DNF) 0.00%
14673      115   68    0            50000        30000.00 (DNF) 0.00%
14674      115   69    0            50000        30000.00 (DNF) 0.00%
14675      115   70    0            50000        30000.00 (DNF) 0.00%
14676      115   71    0            50000        30000.00 (DNF) 0.00%
14677      115   72    0            50000        30000.00 (DNF) 0.00%
14678      115   73    0            50000        30000.00 (DNF) 0.00%
14679      115   74    0            50000        30000.00 (DNF) 0.00%
14680      115   75    0            50000        30000.00 (DNF) 0.00%
14681      115   76    0            50000        30000.00 (DNF) 0.00%
14682      115   77    0            50000        30000.00 (DNF) 0.00%
14683      115   78    0            50000        30000.00 (DNF) 0.00%
14684      115   79    0            50000        30000.00 (DNF) 0.00%
14685      115   80    0            50000        30000.00 (DNF) 0.00%
14686      115   81    0            50000        30000.00 (DNF) 0.00%
14687      115   82    0            50000        30000.00 (DNF) 0.00%
14688      115   83    0            50000        30000.00 (DNF) 0.00%
14689      115   84    0            50000        30000.00 (DNF) 0.00%
14690      115   85    0            50000        30000.00 (DNF) 0.00%
14691      115   86    0            50000        30000.00 (DNF) 0.00%
14692      115   87    0            50000        30000.00 (DNF) 0.00%
14693      115   88    0            50000        30000.00 (DNF) 0.00%
14694      115   89    0            50000        30000.00 (DNF) 0.00%
14695      115   90    0            50000        30000.00 (DNF) 0.00%
14696      115   91    0            50000        30000.00 (DNF) 0.00%
14697      115   92    0            50000        30000.00 (DNF) 0.00%
14698      115   93    22080        50000        30000.00 (DNF) 44.16%
14699      115   94    0            50000        30000.00 (DNF) 0.00%
14700      115   95    0            50000        30000.00 (DNF) 0.00%
14701      115   96    0            50000        30000.00 (DNF) 0.00%
14702      115   97    0            50000        30000.00 (DNF) 0.00%
14703      115   98    0            50000        30000.00 (DNF) 0.00%
14704      115   99    0            50000        30000.00 (DNF) 0.00%
14705      115   100   1380         50000        30000.00 (DNF) 2.76%
14706      115   101   50000        50000        4063.91        100.00%
14707      115   102   0            50000        30000.00 (DNF) 0.00%
14708      115   103   0            50000        30000.00 (DNF) 0.00%
14709      115   104   0            50000        30000.00 (DNF) 0.00%
14710      115   105   0            50000        30000.00 (DNF) 0.00%
14711      115   106   0            50000        30000.00 (DNF) 0.00%
14712      115   107   0            50000        30000.00 (DNF) 0.00%
14713      115   108   0            50000        30000.00 (DNF) 0.00%
14714      115   109   0            50000        30000.00 (DNF) 0.00%
14715      115   110   0            50000        30000.00 (DNF) 0.00%
14716      115   111   50000        50000        1189.28        100.00%
14717      115   112   0            50000        30000.00 (DNF) 0.00%
14718      115   113   0            50000        30000.00 (DNF) 0.00%
14719      115   114   0            50000        30000.00 (DNF) 0.00%
14720      115   116   0            50000        30000.00 (DNF) 0.00%
14721      115   117   0            50000        30000.00 (DNF) 0.00%
14722      115   118   0            50000        30000.00 (DNF) 0.00%
14723      115   119   50000        50000        3294.60        100.00%
14724      115   120   0            50000        30000.00 (DNF) 0.00%
14725      115   121   0            50000        30000.00 (DNF) 0.00%
14726      115   122   0            50000        30000.00 (DNF) 0.00%
14727      115   123   0            50000        30000.00 (DNF) 0.00%
14728      115   124   0            50000        30000.00 (DNF) 0.00%
14729      115   125   0            50000        30000.00 (DNF) 0.00%
14730      115   126   0            50000        30000.00 (DNF) 0.00%
14731      115   127   0            50000        30000.00 (DNF) 0.00%
14732      116   0     0            50000        30000.00 (DNF) 0.00%
14733      116   1     0            50000        30000.00 (DNF) 0.00%
14734      116   2     0            50000        30000.00 (DNF) 0.00%
14735      116   3     0            50000        30000.00 (DNF) 0.00%
14736      116   4     0            50000        30000.00 (DNF) 0.00%
14737      116   5     0            50000        30000.00 (DNF) 0.00%
14738      116   6     50000        50000        10620.81       100.00%
14739      116   7     0            50000        30000.00 (DNF) 0.00%
14740      116   8     0            50000        30000.00 (DNF) 0.00%
14741      116   9     0            50000        30000.00 (DNF) 0.00%
14742      116   10    0            50000        30000.00 (DNF) 0.00%
14743      116   11    50000        50000        15448.42       100.00%
14744      116   12    1380         50000        30000.00 (DNF) 2.76%
14745      116   13    0            50000        30000.00 (DNF) 0.00%
14746      116   14    0            50000        30000.00 (DNF) 0.00%
14747      116   15    0            50000        30000.00 (DNF) 0.00%
14748      116   16    1380         50000        30000.00 (DNF) 2.76%
14749      116   17    0            50000        30000.00 (DNF) 0.00%
14750      116   18    0            50000        30000.00 (DNF) 0.00%
14751      116   19    11040        50000        30000.00 (DNF) 22.08%
14752      116   20    0            50000        30000.00 (DNF) 0.00%
14753      116   21    0            50000        30000.00 (DNF) 0.00%
14754      116   22    0            50000        30000.00 (DNF) 0.00%
14755      116   23    0            50000        30000.00 (DNF) 0.00%
14756      116   24    0            50000        30000.00 (DNF) 0.00%
14757      116   25    0            50000        30000.00 (DNF) 0.00%
14758      116   26    0            50000        30000.00 (DNF) 0.00%
14759      116   27    0            50000        30000.00 (DNF) 0.00%
14760      116   28    0            50000        30000.00 (DNF) 0.00%
14761      116   29    0            50000        30000.00 (DNF) 0.00%
14762      116   30    0            50000        30000.00 (DNF) 0.00%
14763      116   31    0            50000        30000.00 (DNF) 0.00%
14764      116   32    0            50000        30000.00 (DNF) 0.00%
14765      116   33    0            50000        30000.00 (DNF) 0.00%
14766      116   34    0            50000        30000.00 (DNF) 0.00%
14767      116   35    0            50000        30000.00 (DNF) 0.00%
14768      116   36    0            50000        30000.00 (DNF) 0.00%
14769      116   37    0            50000        30000.00 (DNF) 0.00%
14770      116   38    0            50000        30000.00 (DNF) 0.00%
14771      116   39    0            50000        30000.00 (DNF) 0.00%
14772      116   40    0            50000        30000.00 (DNF) 0.00%
14773      116   41    0            50000        30000.00 (DNF) 0.00%
14774      116   42    0            50000        30000.00 (DNF) 0.00%
14775      116   43    0            50000        30000.00 (DNF) 0.00%
14776      116   44    0            50000        30000.00 (DNF) 0.00%
14777      116   45    0            50000        30000.00 (DNF) 0.00%
14778      116   46    0            50000        30000.00 (DNF) 0.00%
14779      116   47    0            50000        30000.00 (DNF) 0.00%
14780      116   48    0            50000        30000.00 (DNF) 0.00%
14781      116   49    0            50000        30000.00 (DNF) 0.00%
14782      116   50    0            50000        30000.00 (DNF) 0.00%
14783      116   51    0            50000        30000.00 (DNF) 0.00%
14784      116   52    0            50000        30000.00 (DNF) 0.00%
14785      116   53    1380         50000        30000.00 (DNF) 2.76%
14786      116   54    0            50000        30000.00 (DNF) 0.00%
14787      116   55    0            50000        30000.00 (DNF) 0.00%
14788      116   56    0            50000        30000.00 (DNF) 0.00%
14789      116   57    0            50000        30000.00 (DNF) 0.00%
14790      116   58    0            50000        30000.00 (DNF) 0.00%
14791      116   59    0            50000        30000.00 (DNF) 0.00%
14792      116   60    0            50000        30000.00 (DNF) 0.00%
14793      116   61    0            50000        30000.00 (DNF) 0.00%
14794      116   62    0            50000        30000.00 (DNF) 0.00%
14795      116   63    0            50000        30000.00 (DNF) 0.00%
14796      116   64    0            50000        30000.00 (DNF) 0.00%
14797      116   65    0            50000        30000.00 (DNF) 0.00%
14798      116   66    0            50000        30000.00 (DNF) 0.00%
14799      116   67    0            50000        30000.00 (DNF) 0.00%
14800      116   68    0            50000        30000.00 (DNF) 0.00%
14801      116   69    0            50000        30000.00 (DNF) 0.00%
14802      116   70    0            50000        30000.00 (DNF) 0.00%
14803      116   71    0            50000        30000.00 (DNF) 0.00%
14804      116   72    0            50000        30000.00 (DNF) 0.00%
14805      116   73    0            50000        30000.00 (DNF) 0.00%
14806      116   74    0            50000        30000.00 (DNF) 0.00%
14807      116   75    0            50000        30000.00 (DNF) 0.00%
14808      116   76    0            50000        30000.00 (DNF) 0.00%
14809      116   77    0            50000        30000.00 (DNF) 0.00%
14810      116   78    0            50000        30000.00 (DNF) 0.00%
14811      116   79    0            50000        30000.00 (DNF) 0.00%
14812      116   80    0            50000        30000.00 (DNF) 0.00%
14813      116   81    0            50000        30000.00 (DNF) 0.00%
14814      116   82    0            50000        30000.00 (DNF) 0.00%
14815      116   83    0            50000        30000.00 (DNF) 0.00%
14816      116   84    33120        50000        30000.00 (DNF) 66.24%
14817      116   85    0            50000        30000.00 (DNF) 0.00%
14818      116   86    0            50000        30000.00 (DNF) 0.00%
14819      116   87    0            50000        30000.00 (DNF) 0.00%
14820      116   88    0            50000        30000.00 (DNF) 0.00%
14821      116   89    0            50000        30000.00 (DNF) 0.00%
14822      116   90    0            50000        30000.00 (DNF) 0.00%
14823      116   91    0            50000        30000.00 (DNF) 0.00%
14824      116   92    0            50000        30000.00 (DNF) 0.00%
14825      116   93    0            50000        30000.00 (DNF) 0.00%
14826      116   94    0            50000        30000.00 (DNF) 0.00%
14827      116   95    0            50000        30000.00 (DNF) 0.00%
14828      116   96    1380         50000        30000.00 (DNF) 2.76%
14829      116   97    0            50000        30000.00 (DNF) 0.00%
14830      116   98    0            50000        30000.00 (DNF) 0.00%
14831      116   99    2760         50000        30000.00 (DNF) 5.52%
14832      116   100   0            50000        30000.00 (DNF) 0.00%
14833      116   101   0            50000        30000.00 (DNF) 0.00%
14834      116   102   0            50000        30000.00 (DNF) 0.00%
14835      116   103   0            50000        30000.00 (DNF) 0.00%
14836      116   104   1380         50000        30000.00 (DNF) 2.76%
14837      116   105   0            50000        30000.00 (DNF) 0.00%
14838      116   106   0            50000        30000.00 (DNF) 0.00%
14839      116   107   0            50000        30000.00 (DNF) 0.00%
14840      116   108   0            50000        30000.00 (DNF) 0.00%
14841      116   109   0            50000        30000.00 (DNF) 0.00%
14842      116   110   0            50000        30000.00 (DNF) 0.00%
14843      116   111   0            50000        30000.00 (DNF) 0.00%
14844      116   112   0            50000        30000.00 (DNF) 0.00%
14845      116   113   0            50000        30000.00 (DNF) 0.00%
14846      116   114   50000        50000        21498.82       100.00%
14847      116   115   0            50000        30000.00 (DNF) 0.00%
14848      116   117   0            50000        30000.00 (DNF) 0.00%
14849      116   118   50000        50000        25203.45       100.00%
14850      116   119   0            50000        30000.00 (DNF) 0.00%
14851      116   120   0            50000        30000.00 (DNF) 0.00%
14852      116   121   0            50000        30000.00 (DNF) 0.00%
14853      116   122   0            50000        30000.00 (DNF) 0.00%
14854      116   123   0            50000        30000.00 (DNF) 0.00%
14855      116   124   0            50000        30000.00 (DNF) 0.00%
14856      116   125   0            50000        30000.00 (DNF) 0.00%
14857      116   126   0            50000        30000.00 (DNF) 0.00%
14858      116   127   0            50000        30000.00 (DNF) 0.00%
14859      117   0     0            50000        30000.00 (DNF) 0.00%
14860      117   1     0            50000        30000.00 (DNF) 0.00%
14861      117   2     0            50000        30000.00 (DNF) 0.00%
14862      117   3     0            50000        30000.00 (DNF) 0.00%
14863      117   4     0            50000        30000.00 (DNF) 0.00%
14864      117   5     0            50000        30000.00 (DNF) 0.00%
14865      117   6     0            50000        30000.00 (DNF) 0.00%
14866      117   7     0            50000        30000.00 (DNF) 0.00%
14867      117   8     0            50000        30000.00 (DNF) 0.00%
14868      117   9     0            50000        30000.00 (DNF) 0.00%
14869      117   10    0            50000        30000.00 (DNF) 0.00%
14870      117   11    1380         50000        30000.00 (DNF) 2.76%
14871      117   12    0            50000        30000.00 (DNF) 0.00%
14872      117   13    1380         50000        30000.00 (DNF) 2.76%
14873      117   14    0            50000        30000.00 (DNF) 0.00%
14874      117   15    1380         50000        30000.00 (DNF) 2.76%
14875      117   16    42780        50000        30000.00 (DNF) 85.56%
14876      117   17    0            50000        30000.00 (DNF) 0.00%
14877      117   18    0            50000        30000.00 (DNF) 0.00%
14878      117   19    33120        50000        30000.00 (DNF) 66.24%
14879      117   20    0            50000        30000.00 (DNF) 0.00%
14880      117   21    0            50000        30000.00 (DNF) 0.00%
14881      117   22    0            50000        30000.00 (DNF) 0.00%
14882      117   23    0            50000        30000.00 (DNF) 0.00%
14883      117   24    0            50000        30000.00 (DNF) 0.00%
14884      117   25    0            50000        30000.00 (DNF) 0.00%
14885      117   26    0            50000        30000.00 (DNF) 0.00%
14886      117   27    0            50000        30000.00 (DNF) 0.00%
14887      117   28    0            50000        30000.00 (DNF) 0.00%
14888      117   29    0            50000        30000.00 (DNF) 0.00%
14889      117   30    0            50000        30000.00 (DNF) 0.00%
14890      117   31    0            50000        30000.00 (DNF) 0.00%
14891      117   32    0            50000        30000.00 (DNF) 0.00%
14892      117   33    0            50000        30000.00 (DNF) 0.00%
14893      117   34    0            50000        30000.00 (DNF) 0.00%
14894      117   35    0            50000        30000.00 (DNF) 0.00%
14895      117   36    0            50000        30000.00 (DNF) 0.00%
14896      117   37    0            50000        30000.00 (DNF) 0.00%
14897      117   38    0            50000        30000.00 (DNF) 0.00%
14898      117   39    0            50000        30000.00 (DNF) 0.00%
14899      117   40    0            50000        30000.00 (DNF) 0.00%
14900      117   41    0            50000        30000.00 (DNF) 0.00%
14901      117   42    0            50000        30000.00 (DNF) 0.00%
14902      117   43    0            50000        30000.00 (DNF) 0.00%
14903      117   44    0            50000        30000.00 (DNF) 0.00%
14904      117   45    0            50000        30000.00 (DNF) 0.00%
14905      117   46    0            50000        30000.00 (DNF) 0.00%
14906      117   47    0            50000        30000.00 (DNF) 0.00%
14907      117   48    0            50000        30000.00 (DNF) 0.00%
14908      117   49    0            50000        30000.00 (DNF) 0.00%
14909      117   50    0            50000        30000.00 (DNF) 0.00%
14910      117   51    0            50000        30000.00 (DNF) 0.00%
14911      117   52    2760         50000        30000.00 (DNF) 5.52%
14912      117   53    0            50000        30000.00 (DNF) 0.00%
14913      117   54    0            50000        30000.00 (DNF) 0.00%
14914      117   55    0            50000        30000.00 (DNF) 0.00%
14915      117   56    0            50000        30000.00 (DNF) 0.00%
14916      117   57    1380         50000        30000.00 (DNF) 2.76%
14917      117   58    0            50000        30000.00 (DNF) 0.00%
14918      117   59    0            50000        30000.00 (DNF) 0.00%
14919      117   60    1380         50000        30000.00 (DNF) 2.76%
14920      117   61    0            50000        30000.00 (DNF) 0.00%
14921      117   62    1380         50000        30000.00 (DNF) 2.76%
14922      117   63    0            50000        30000.00 (DNF) 0.00%
14923      117   64    0            50000        30000.00 (DNF) 0.00%
14924      117   65    0            50000        30000.00 (DNF) 0.00%
14925      117   66    0            50000        30000.00 (DNF) 0.00%
14926      117   67    0            50000        30000.00 (DNF) 0.00%
14927      117   68    0            50000        30000.00 (DNF) 0.00%
14928      117   69    0            50000        30000.00 (DNF) 0.00%
14929      117   70    0            50000        30000.00 (DNF) 0.00%
14930      117   71    0            50000        30000.00 (DNF) 0.00%
14931      117   72    0            50000        30000.00 (DNF) 0.00%
14932      117   73    50000        50000        5520.38        100.00%
14933      117   74    0            50000        30000.00 (DNF) 0.00%
14934      117   75    1380         50000        30000.00 (DNF) 2.76%
14935      117   76    0            50000        30000.00 (DNF) 0.00%
14936      117   77    0            50000        30000.00 (DNF) 0.00%
14937      117   78    0            50000        30000.00 (DNF) 0.00%
14938      117   79    0            50000        30000.00 (DNF) 0.00%
14939      117   80    0            50000        30000.00 (DNF) 0.00%
14940      117   81    0            50000        30000.00 (DNF) 0.00%
14941      117   82    0            50000        30000.00 (DNF) 0.00%
14942      117   83    0            50000        30000.00 (DNF) 0.00%
14943      117   84    0            50000        30000.00 (DNF) 0.00%
14944      117   85    0            50000        30000.00 (DNF) 0.00%
14945      117   86    0            50000        30000.00 (DNF) 0.00%
14946      117   87    2760         50000        30000.00 (DNF) 5.52%
14947      117   88    50000        50000        12927.27       100.00%
14948      117   89    0            50000        30000.00 (DNF) 0.00%
14949      117   90    1380         50000        30000.00 (DNF) 2.76%
14950      117   91    0            50000        30000.00 (DNF) 0.00%
14951      117   92    0            50000        30000.00 (DNF) 0.00%
14952      117   93    0            50000        30000.00 (DNF) 0.00%
14953      117   94    0            50000        30000.00 (DNF) 0.00%
14954      117   95    50000        50000        2969.24        100.00%
14955      117   96    0            50000        30000.00 (DNF) 0.00%
14956      117   97    0            50000        30000.00 (DNF) 0.00%
14957      117   98    0            50000        30000.00 (DNF) 0.00%
14958      117   99    0            50000        30000.00 (DNF) 0.00%
14959      117   100   0            50000        30000.00 (DNF) 0.00%
14960      117   101   0            50000        30000.00 (DNF) 0.00%
14961      117   102   0            50000        30000.00 (DNF) 0.00%
14962      117   103   0            50000        30000.00 (DNF) 0.00%
14963      117   104   0            50000        30000.00 (DNF) 0.00%
14964      117   105   0            50000        30000.00 (DNF) 0.00%
14965      117   106   0            50000        30000.00 (DNF) 0.00%
14966      117   107   0            50000        30000.00 (DNF) 0.00%
14967      117   108   0            50000        30000.00 (DNF) 0.00%
14968      117   109   50000        50000        9160.66        100.00%
14969      117   110   0            50000        30000.00 (DNF) 0.00%
14970      117   111   0            50000        30000.00 (DNF) 0.00%
14971      117   112   0            50000        30000.00 (DNF) 0.00%
14972      117   113   0            50000        30000.00 (DNF) 0.00%
14973      117   114   0            50000        30000.00 (DNF) 0.00%
14974      117   115   0            50000        30000.00 (DNF) 0.00%
14975      117   116   0            50000        30000.00 (DNF) 0.00%
14976      117   118   0            50000        30000.00 (DNF) 0.00%
14977      117   119   0            50000        30000.00 (DNF) 0.00%
14978      117   120   0            50000        30000.00 (DNF) 0.00%
14979      117   121   0            50000        30000.00 (DNF) 0.00%
14980      117   122   0            50000        30000.00 (DNF) 0.00%
14981      117   123   0            50000        30000.00 (DNF) 0.00%
14982      117   124   0            50000        30000.00 (DNF) 0.00%
14983      117   125   0            50000        30000.00 (DNF) 0.00%
14984      117   126   0            50000        30000.00 (DNF) 0.00%
14985      117   127   0            50000        30000.00 (DNF) 0.00%
14986      118   0     0            50000        30000.00 (DNF) 0.00%
14987      118   1     0            50000        30000.00 (DNF) 0.00%
14988      118   2     0            50000        30000.00 (DNF) 0.00%
14989      118   3     0            50000        30000.00 (DNF) 0.00%
14990      118   4     0            50000        30000.00 (DNF) 0.00%
14991      118   5     2760         50000        30000.00 (DNF) 5.52%
14992      118   6     0            50000        30000.00 (DNF) 0.00%
14993      118   7     0            50000        30000.00 (DNF) 0.00%
14994      118   8     0            50000        30000.00 (DNF) 0.00%
14995      118   9     0            50000        30000.00 (DNF) 0.00%
14996      118   10    0            50000        30000.00 (DNF) 0.00%
14997      118   11    0            50000        30000.00 (DNF) 0.00%
14998      118   12    0            50000        30000.00 (DNF) 0.00%
14999      118   13    0            50000        30000.00 (DNF) 0.00%
15000      118   14    0            50000        30000.00 (DNF) 0.00%
15001      118   15    0            50000        30000.00 (DNF) 0.00%
15002      118   16    0            50000        30000.00 (DNF) 0.00%
15003      118   17    50000        50000        10017.91       100.00%
15004      118   18    1380         50000        30000.00 (DNF) 2.76%
15005      118   19    0            50000        30000.00 (DNF) 0.00%
15006      118   20    0            50000        30000.00 (DNF) 0.00%
15007      118   21    0            50000        30000.00 (DNF) 0.00%
15008      118   22    0            50000        30000.00 (DNF) 0.00%
15009      118   23    0            50000        30000.00 (DNF) 0.00%
15010      118   24    0            50000        30000.00 (DNF) 0.00%
15011      118   25    0            50000        30000.00 (DNF) 0.00%
15012      118   26    4140         50000        30000.00 (DNF) 8.28%
15013      118   27    0            50000        30000.00 (DNF) 0.00%
15014      118   28    0            50000        30000.00 (DNF) 0.00%
15015      118   29    0            50000        30000.00 (DNF) 0.00%
15016      118   30    0            50000        30000.00 (DNF) 0.00%
15017      118   31    0            50000        30000.00 (DNF) 0.00%
15018      118   32    0            50000        30000.00 (DNF) 0.00%
15019      118   33    0            50000        30000.00 (DNF) 0.00%
15020      118   34    0            50000        30000.00 (DNF) 0.00%
15021      118   35    0            50000        30000.00 (DNF) 0.00%
15022      118   36    38640        50000        30000.00 (DNF) 77.28%
15023      118   37    38640        50000        30000.00 (DNF) 77.28%
15024      118   38    22080        50000        30000.00 (DNF) 44.16%
15025      118   39    0            50000        30000.00 (DNF) 0.00%
15026      118   40    0            50000        30000.00 (DNF) 0.00%
15027      118   41    0            50000        30000.00 (DNF) 0.00%
15028      118   42    0            50000        30000.00 (DNF) 0.00%
15029      118   43    0            50000        30000.00 (DNF) 0.00%
15030      118   44    0            50000        30000.00 (DNF) 0.00%
15031      118   45    50000        50000        5682.70        100.00%
15032      118   46    50000        50000        22275.72       100.00%
15033      118   47    50000        50000        1029.59        100.00%
15034      118   48    0            50000        30000.00 (DNF) 0.00%
15035      118   49    0            50000        30000.00 (DNF) 0.00%
15036      118   50    0            50000        30000.00 (DNF) 0.00%
15037      118   51    0            50000        30000.00 (DNF) 0.00%
15038      118   52    0            50000        30000.00 (DNF) 0.00%
15039      118   53    0            50000        30000.00 (DNF) 0.00%
15040      118   54    0            50000        30000.00 (DNF) 0.00%
15041      118   55    0            50000        30000.00 (DNF) 0.00%
15042      118   56    0            50000        30000.00 (DNF) 0.00%
15043      118   57    0            50000        30000.00 (DNF) 0.00%
15044      118   58    0            50000        30000.00 (DNF) 0.00%
15045      118   59    0            50000        30000.00 (DNF) 0.00%
15046      118   60    0            50000        30000.00 (DNF) 0.00%
15047      118   61    0            50000        30000.00 (DNF) 0.00%
15048      118   62    2760         50000        30000.00 (DNF) 5.52%
15049      118   63    0            50000        30000.00 (DNF) 0.00%
15050      118   64    0            50000        30000.00 (DNF) 0.00%
15051      118   65    50000        50000        3445.41        100.00%
15052      118   66    0            50000        30000.00 (DNF) 0.00%
15053      118   67    0            50000        30000.00 (DNF) 0.00%
15054      118   68    0            50000        30000.00 (DNF) 0.00%
15055      118   69    0            50000        30000.00 (DNF) 0.00%
15056      118   70    0            50000        30000.00 (DNF) 0.00%
15057      118   71    0            50000        30000.00 (DNF) 0.00%
15058      118   72    0            50000        30000.00 (DNF) 0.00%
15059      118   73    0            50000        30000.00 (DNF) 0.00%
15060      118   74    0            50000        30000.00 (DNF) 0.00%
15061      118   75    1380         50000        30000.00 (DNF) 2.76%
15062      118   76    0            50000        30000.00 (DNF) 0.00%
15063      118   77    11040        50000        30000.00 (DNF) 22.08%
15064      118   78    0            50000        30000.00 (DNF) 0.00%
15065      118   79    0            50000        30000.00 (DNF) 0.00%
15066      118   80    0            50000        30000.00 (DNF) 0.00%
15067      118   81    0            50000        30000.00 (DNF) 0.00%
15068      118   82    0            50000        30000.00 (DNF) 0.00%
15069      118   83    0            50000        30000.00 (DNF) 0.00%
15070      118   84    0            50000        30000.00 (DNF) 0.00%
15071      118   85    0            50000        30000.00 (DNF) 0.00%
15072      118   86    0            50000        30000.00 (DNF) 0.00%
15073      118   87    1380         50000        30000.00 (DNF) 2.76%
15074      118   88    50000        50000        25092.10       100.00%
15075      118   89    0            50000        30000.00 (DNF) 0.00%
15076      118   90    0            50000        30000.00 (DNF) 0.00%
15077      118   91    0            50000        30000.00 (DNF) 0.00%
15078      118   92    0            50000        30000.00 (DNF) 0.00%
15079      118   93    0            50000        30000.00 (DNF) 0.00%
15080      118   94    0            50000        30000.00 (DNF) 0.00%
15081      118   95    1380         50000        30000.00 (DNF) 2.76%
15082      118   96    6900         50000        30000.00 (DNF) 13.80%
15083      118   97    0            50000        30000.00 (DNF) 0.00%
15084      118   98    0            50000        30000.00 (DNF) 0.00%
15085      118   99    0            50000        30000.00 (DNF) 0.00%
15086      118   100   0            50000        30000.00 (DNF) 0.00%
15087      118   101   0            50000        30000.00 (DNF) 0.00%
